"QuestionnaireAllocation","Acronym","DSRound"
646847,"EVN",12
646849,"EVN",12
646860,"HHR2",12
646863,"HHR2",12
646881,"HHR2",12
646882,"HHR2",12
646889,"HHR2",12
646890,"HHR2",12
646892,"HHR2",12
646895,"HHR2",12
646896,"HHR2",12
646897,"HHR2",12
646898,"HHR2",12
646899,"HHR2",12
646900,"HHR2",12
646914,"HHR2",12
646916,"HHR2",12
646917,"HHR2",12
646919,"HHR2",12
646920,"HHR2",12
646939,"HHR2",12
646940,"HHR2",12
646941,"HHR2",12
646942,"HHR2",12
646943,"HHR2",12
646944,"HHR2",12
646945,"HHR2",12
646946,"HHR2",12
646947,"HHR2",12
646948,"HHR2",12
646949,"HHR2",12
646950,"HHR2",12
646951,"HHR2",12
646952,"HHR2",12
646956,"HHR2",12
646957,"HHR2",12
646958,"HHR2",12
646959,"HHR2",12
646960,"HHR2",12
646961,"HHR2",12
646962,"HHR2",12
646963,"HHR2",12
646964,"HHR2",12
646965,"HHR2",12
646966,"HHR2",12
646967,"HHR2",12
646968,"HHR2",12
646969,"HHR2",12
646970,"HHR2",12
646971,"HHR2",12
646972,"HHR2",12
646975,"HHR2",12
646987,"HHR2",12
646994,"HHR2",12
646996,"HHR2",12
647001,"HHR2",12
647003,"HHR2",12
647004,"HHR2",12
647007,"HHR2",12
647008,"HHR2",12
647009,"HHR2",12
647011,"HHR2",12
647012,"HHR2",12
647013,"HHR2",12
647016,"HHR2",12
647017,"HHR2",12
647018,"HHR2",12
647019,"HHR2",12
647020,"HHR2",12
647021,"HHR2",12
243588,"BMF",102
472626,"HSE3",12
472673,"HSE3",12
561146,"WGH",103
561147,"WGH",103
561148,"WGH",103
561149,"WGH",103
561216,"WGH",103
561224,"WGH",103
561225,"WGH",103
561226,"WGH",103
561227,"WGH",103
472413,"HHU2",12
472414,"HHU2",12
472415,"HHU2",12
472416,"HHU2",12
472417,"HHU2",12
472418,"HHU2",12
472419,"HHU2",12
472420,"HHU2",12
472421,"HHU2",12
472422,"HHU2",12
472423,"HHU2",12
472424,"HHU2",12
472425,"HHU2",12
472434,"HHU2",12
472435,"HHU2",12
472436,"HHU2",12
472437,"HHU2",12
472438,"HHU2",12
472439,"HHU2",12
167713,"BSU",11
167714,"BSU",11
167733,"HHU",11
167735,"HHU",11
167765,"HHU2",11
167766,"HHU2",11
167767,"HHU2",11
167768,"HHU2",11
167769,"HHU2",11
167770,"HHU2",11
167771,"HHU2",11
167772,"HHU2",11
167773,"HHU2",11
167781,"HHU2",11
167782,"HHU2",11
167783,"HHU2",11
167784,"HHU2",11
167785,"HHU2",11
167786,"HHU2",11
167787,"HHU2",11
167788,"HHU2",11
167789,"HHU2",11
167790,"HHU2",11
167791,"HHU2",11
167792,"HHU2",11
517415,"BMF",103
517431,"BMF",103
517433,"BMF",103
517434,"BMF",103
517436,"BMF",103
517438,"BMF",103
517784,"BMF",103
517786,"BMF",103
517788,"BMF",103
517790,"BMF",103
517791,"BMF",103
243495,"BMF",102
472565,"HSE3",12
472638,"HSE3",12
518907,"BMF",103
518908,"BMF",103
518910,"BMF",103
518911,"BMF",103
518945,"BMF",103
561239,"WGH",103
561240,"WGH",103
167625,"HHU2",11
167626,"HHU2",11
167627,"HHU2",11
167634,"HHU2",11
242388,"BMF",102
242391,"BMF",102
242503,"BMF",102
242509,"BMF",102
242511,"BMF",102
242514,"BMF",102
242515,"BMF",102
242517,"BMF",102
242519,"BMF",102
242564,"BMF",102
242612,"BMF",102
242657,"BMF",102
242658,"BMF",102
242982,"BMF",102
242987,"BMF",102
471982,"HHU2",12
471983,"HHU2",12
472084,"HHU2",12
472085,"HHU2",12
472086,"HHU2",12
472087,"HHU2",12
472088,"HHU2",12
472089,"HHU2",12
472090,"HHU2",12
472091,"HHU2",12
472092,"HHU2",12
472140,"HHU2",12
472173,"HHU2",12
472174,"HHU2",12
472175,"HHU2",12
472178,"HHU2",12
472180,"HHU2",12
472181,"HHU2",12
472182,"HHU2",12
472183,"HHU2",12
472184,"HHU2",12
472185,"HHU2",12
472186,"HHU2",12
472187,"HHU2",12
472188,"HHU2",12
472189,"HHU2",12
125068,"WGH",101
560560,"WGH",103
560705,"WGH",103
560797,"WGH",103
560798,"WGH",103
59233,"BSU",11
59234,"BSU",11
59253,"HHU",11
59254,"HHU",11
242990,"BMF",102
243586,"BMF",102
559729,"WGH",103
559730,"WGH",103
559731,"WGH",103
559746,"WGH",103
559753,"WGH",103
559754,"WGH",103
559836,"WGH",103
559845,"WGH",103
559847,"WGH",103
517305,"BMF",103
517306,"BMF",103
517317,"BMF",103
517319,"BMF",103
517321,"BMF",103
517323,"BMF",103
242541,"BMF",102
242544,"BMF",102
242548,"BMF",102
560020,"WGH",103
560021,"WGH",103
367675,"HHU2",11
367676,"HHU2",11
367677,"HHU2",11
367678,"HHU2",11
367679,"HHU2",11
367680,"HHU2",11
367681,"HHU2",11
367682,"HHU2",11
560242,"WGH",103
560244,"WGH",103
560245,"WGH",103
560344,"WGH",103
560345,"WGH",103
121005,"WGH",101
121110,"WGH",101
121112,"WGH",101
125258,"WGH",101
125260,"WGH",101
125918,"WGH",101
126579,"WGH",101
518365,"BMF",103
518367,"BMF",103
518371,"BMF",103
518378,"BMF",103
560384,"WGH",103
560385,"WGH",103
560412,"WGH",103
560413,"WGH",103
560433,"WGH",103
560768,"WGH",103
560824,"WGH",103
560873,"WGH",103
560874,"WGH",103
243008,"BMF",102
243010,"BMF",102
243027,"BMF",102
243137,"BMF",102
243143,"BMF",102
243144,"BMF",102
243148,"BMF",102
559717,"WGH",103
559718,"WGH",103
559719,"WGH",103
559720,"WGH",103
559732,"WGH",103
559736,"WGH",103
647022,"HHR2",12
647030,"HHR2",12
647031,"HHR2",12
647032,"HHR2",12
647033,"HHR2",12
647034,"HHR2",12
647035,"HHR2",12
647036,"HHR2",12
647037,"HHR2",12
647038,"HHR2",12
647039,"HHR2",12
647041,"HHR2",12
647044,"HHR2",12
647047,"HHR2",12
647048,"HHR2",12
647055,"HHR2",12
647058,"HHR2",12
647059,"HHR2",12
647064,"HHR2",12
647157,"IDR",12
647166,"IDR",12
647167,"IDR",12
647168,"IDR",12
647169,"IDR",12
647170,"IDR",12
647171,"IDR",12
647172,"IDR",12
647173,"IDR",12
647174,"IDR",12
647175,"IDR",12
647176,"IDR",12
647177,"IDR",12
647179,"IDR",12
647182,"IDR",12
647190,"IDR",12
647195,"IDR",12
647196,"IDR",12
647198,"IDR",12
647279,"IDR",12
647281,"IDR",12
647282,"IDR",12
647283,"IDR",12
647284,"IDR",12
560432,"WGH",103
560857,"WGH",103
560974,"WGH",103
243211,"BMF",102
243213,"BMF",102
243249,"BMF",102
243251,"BMF",102
243253,"BMF",102
243254,"BMF",102
472570,"HSE3",12
519153,"BMF",103
519156,"BMF",103
519157,"BMF",103
519158,"BMF",103
519159,"BMF",103
519160,"BMF",103
519161,"BMF",103
519162,"BMF",103
519163,"BMF",103
519164,"BMF",103
561207,"WGH",103
561208,"WGH",103
561209,"WGH",103
561210,"WGH",103
561211,"WGH",103
561215,"WGH",103
472886,"HSE3",12
561276,"WGH",103
561277,"WGH",103
561278,"WGH",103
561326,"WGH",103
519186,"BMF",103
519187,"BMF",103
519419,"BMF",103
242697,"BMF",102
242713,"BMF",102
242715,"BMF",102
125139,"WGH",101
125140,"WGH",101
125142,"WGH",101
125143,"WGH",101
125144,"WGH",101
125145,"WGH",101
125146,"WGH",101
125382,"WGH",101
125416,"WGH",101
125417,"WGH",101
125418,"WGH",101
125446,"WGH",101
125447,"WGH",101
560400,"WGH",103
560404,"WGH",103
560407,"WGH",103
560408,"WGH",103
560631,"WGH",103
518411,"BMF",103
518640,"BMF",103
518642,"BMF",103
518647,"BMF",103
518648,"BMF",103
518649,"BMF",103
518756,"BMF",103
518757,"BMF",103
518758,"BMF",103
518761,"BMF",103
518765,"BMF",103
518767,"BMF",103
518769,"BMF",103
518770,"BMF",103
243066,"BMF",102
243248,"BMF",102
243270,"BMF",102
243272,"BMF",102
243273,"BMF",102
243274,"BMF",102
243275,"BMF",102
243279,"BMF",102
243280,"BMF",102
243294,"BMF",102
243296,"BMF",102
243449,"BMF",102
243515,"BMF",102
243518,"BMF",102
243611,"BMF",102
560900,"WGH",103
560901,"WGH",103
560902,"WGH",103
560903,"WGH",103
560904,"WGH",103
560937,"WGH",103
560938,"WGH",103
560939,"WGH",103
517792,"BMF",103
560361,"WGH",103
121783,"WGH",101
